country,state,region,region_code,county_set_code,census_division,census_region,start_date,end_date,days,year,quarter,population,population_z,total_deaths,covid_deaths,total_deaths_per_day,year_zero,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change,total_deaths_per_7_days,covid_deaths_per_7_days,expected_deaths_per_7_days,excess_deaths_per_7_days,non_covid_deaths_per_7_days,covid_deaths_per_100k_per_7_days,excess_deaths_per_100k_per_7_days
United States,FL,"Lee County, FL",12071,12CS027,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,790767,2.07326373168134,2249,311,24.445652173913,5,1904.95677462328,344.043225376717,1938,39.3289047216184,43.5075345046919,0.180604216305514,171.119565217391,23.6630434782609,144.942363286554,26.1772019308372,147.45652173913,2.9924166636014,3.31035588622656
United States,FL,"Lee County, FL",12071,12CS027,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,790767,2.07326373168134,2240,197,24.3478260869565,5,1926.78903866439,313.210961335613,2043,24.9125216403821,39.6085017882149,0.162555918188493,170.434782608696,14.9891304347826,146.603513811421,23.8312687972749,155.445652173913,1.89551795089863,3.01369035345113
United States,FL,"Leon County, FL",12073,12CS016,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,295460,0.578780571004773,558,0,6.13186813186813,5,521.385692318477,36.6143076815235,558,0,12.3923061265564,0.0702249950870506,42.9230769230769,0,40.1065917168059,2.81648520627104,42.9230769230769,0,0.953254317427415
United States,FL,"Leon County, FL",12073,12CS016,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,295460,0.578780571004773,540,,5.93406593406593,5,489.177762033926,50.8222379660737,,,17.2010552921118,0.103893189573382,41.5384615384615,,37.6290586179943,3.9094029204672,,,1.32315809939322
United States,FL,"Leon County, FL",12073,12CS016,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,295460,0.578780571004773,665,93,7.22826086956522,5,484.249464901839,180.750535098161,572,31.4763419752251,61.1759747844584,0.373259132325113,50.5978260869565,7.07608695652174,36.8450679816617,13.7527581052948,43.5217391304348,2.39493906333234,4.65469373360009
United States,FL,"Leon County, FL",12073,12CS016,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,295460,0.578780571004773,675,68,7.33695652173913,5,506.081728942943,168.918271057057,607,23.0149597238205,57.1712824264053,0.333776663721644,51.3586956521739,5.17391304347826,38.5062185065283,12.8524771456456,46.1847826086957,1.75113823985591,4.34998888026997
United States,FL,"Levy County, FL",12075,12CS012,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,42214,-0.185335184493732,154,0,1.69230769230769,5,171.786494630176,-17.7864946301759,154,0,-42.1341133988152,-0.10353837575222,11.8461538461538,0,13.2143457407828,-1.36819189462891,11.8461538461538,0,-3.24108564606271
United States,FL,"Levy County, FL",12075,12CS012,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,42214,-0.185335184493732,153,,1.68131868131868,5,139.578564345626,13.4214356543743,,,31.7938021849962,0.0961568541508997,11.7692307692308,,10.7368126419712,1.03241812725956,,,2.44567709115356
United States,FL,"Levy County, FL",12075,12CS012,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,42214,-0.185335184493732,170,,1.84782608695652,5,130.808517788393,39.1914822116074,,,92.8400109243554,0.299609558110023,12.9347826086957,,9.95282200563857,2.98196060305708,,,7.06391387467922
United States,FL,"Levy County, FL",12075,12CS012,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,42214,-0.185335184493732,166,,1.80434782608696,5,152.640781829496,13.3592181705038,,,31.6464162848907,0.087520635117202,12.6304347826087,,11.6139725305051,1.01646225210355,,,2.40787949993734
United States,FL,"Liberty County, FL",12077,12CS028,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,8364,-0.287470334994132,,0,,5,69.2960672824775,,,0,,,,0,5.33046671403673,,,0,
United States,FL,"Liberty County, FL",12077,12CS028,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,8364,-0.287470334994132,,,,5,37.0881369979273,,,,,,,,2.85293361522517,,,,
United States,FL,"Liberty County, FL",12077,12CS028,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,8364,-0.287470334994132,31,,0.33695652173913,5,27.1918220083019,3.80817799169812,,,45.530583353636,0.140048651044253,2.35869565217391,,2.06894297889253,0.289752673281378,,,3.46428351603752
United States,FL,"Liberty County, FL",12077,12CS028,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,8364,-0.287470334994132,,,,5,49.0240860494055,,,,,,,,3.73009350375912,,,,
United States,FL,"Madison County, FL",12079,12CS025,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,18707,-0.256262539968264,61,0,0.67032967032967,5,91.1450495893693,-30.1450495893693,61,0,-161.143152773664,-0.33073710229113,4.69230769230769,0,7.01115766072072,-2.31884996841302,4.69230769230769,0,-12.3956271364357
United States,FL,"Madison County, FL",12079,12CS025,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,18707,-0.256262539968264,75,,0.824175824175824,5,58.9371193048191,16.0628806951809,,,85.865615519222,0.27254268421408,5.76923076923077,,4.53362456190917,1.2356062073216,,,6.60504734763246
United States,FL,"Madison County, FL",12079,12CS025,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,18707,-0.256262539968264,98,,1.06521739130435,5,49.2809030218629,48.7190969781371,,,260.43244228437,0.988599923920295,7.45652173913044,,3.74963392557653,3.70688781355391,,,19.8155119129412
United States,FL,"Madison County, FL",12079,12CS025,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,18707,-0.256262539968264,78,,0.847826086956522,5,71.1131670629665,6.88683293703346,,,36.8142029028356,0.0968432882610273,5.93478260869565,,5.41078445044311,0.523998158252546,,,2.80108065565054
United States,FL,"Manatee County, FL",12081,12CS029,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,411219,0.928058647423558,1127,,12.3846153846154,5,1100.33826267099,26.6617373290071,,,6.48358595517404,0.0242304918710068,86.6923076923077,,84.6414048208456,2.05090287146209,,,0.498737381167234
United States,FL,"Manatee County, FL",12081,12CS029,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,411219,0.928058647423558,1211,138,13.3076923076923,5,1068.13033238644,142.869667613557,1073,33.5587606603781,34.7429636309503,0.133756774132942,93.1538461538462,10.6153846153846,82.1638717220341,10.9899744318121,82.5384615384616,2.58144312772139,2.67253566391925
United States,FL,"Manatee County, FL",12081,12CS029,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,411219,0.928058647423558,1261,198,13.7065217391304,5,1069.56415141208,191.435848587924,1063,48.1495261648902,46.5532595983951,0.178984914869467,95.945652173913,15.0652173913043,81.3798810857014,14.5657710882116,80.8804347826087,3.66355090385034,3.54209583900832
United States,FL,"Manatee County, FL",12081,12CS029,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,411219,0.928058647423558,1237,112,13.445652173913,5,1091.39641545318,145.603584546821,1125,27.2360956084228,35.4077959789846,0.133410356205322,94.1195652173913,8.52173913043478,83.041031610568,11.0785336068233,85.5978260869565,2.07231162237999,2.69407143318361
United States,FL,"Marion County, FL",12083,12CS030,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,373513,0.814288839897174,1430,0,15.7142857142857,5,1343.84523631571,86.1547636842945,1430,0,23.0660682986387,0.0641106292272888,110,0,103.372710485824,6.6272895141765,110,0,1.77431294604913
United States,FL,"Marion County, FL",12083,12CS030,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,373513,0.814288839897174,1337,,14.6923076923077,5,1311.63730603116,25.3626939688447,,,6.79031090453203,0.0193366671199593,102.846153846154,,100.895177387012,1.9509764591419,,,0.522331608040925
United States,FL,"Marion County, FL",12083,12CS030,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,373513,0.814288839897174,1735,285,18.8586956521739,5,1315.74702586607,419.252974133929,1450,76.302565104829,112.245885453499,0.31864253985903,132.010869565217,21.6847826086957,100.111186750679,31.8996828145381,110.326086956522,5.80562995362829,8.54044780624452
United States,FL,"Marion County, FL",12083,12CS030,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,373513,0.814288839897174,1645,191,17.8804347826087,5,1337.57928990717,307.420710092825,1454,51.1361050351661,82.3052236716862,0.229833634845049,125.163043478261,14.5326086956522,101.772337275546,23.390706202715,110.630434782609,3.89079060050177,6.26235397501961
United States,FL,"Martin County, FL",12085,12CS031,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,162088,0.176359026173476,529,0,5.81318681318681,5,525.41337779371,3.58662220629037,529,0,2.21276233051822,0.0068262864210864,40.6923076923077,0,40.4164136764392,0.27589401586849,40.6923076923077,0,0.17021248696294
United States,FL,"Martin County, FL",12085,12CS031,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,162088,0.176359026173476,543,,5.96703296703297,5,493.205447509159,49.7945524908405,,,30.7206902983815,0.100961075637584,41.7692307692308,,37.9388805776277,3.83035019160312,,,2.36313002295242
United States,FL,"Martin County, FL",12085,12CS031,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,162088,0.176359026173476,682,,7.41304347826087,5,488.32141065702,193.67858934298,,,119.489776752739,0.396621129273017,51.8913043478261,,37.154889941295,14.7364144065311,,,9.09161344857798
United States,FL,"Martin County, FL",12085,12CS031,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,162088,0.176359026173476,582,,6.32608695652174,5,510.153674698124,71.8463253018762,,,44.3255054673241,0.140832711524405,44.2826086956522,,38.8160404661616,5.46656822949058,,,3.3725928072964
United States,FL,"Miami-Dade County, FL",12086,12CS032,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,2707303,7.85600207139878,5528,40,60.7472527472527,5,5069.70606030784,458.293939692156,5488,1.47748515773816,16.9280623444127,0.0903985229597961,425.230769230769,3.07692307692308,389.97738925445,35.2533799763197,422.153846153846,0.113652704441397,1.3021586418779
United States,FL,"Miami-Dade County, FL",12086,12CS032,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,2707303,7.85600207139878,6243,925,68.6043956043956,5,5037.49813002329,1205.50186997671,5318,34.166844272695,44.5277780129046,0.23930567096233,480.230769230769,71.1538461538462,387.499856155638,92.7309130751313,409.076923076923,2.62821879020731,3.42521369330035
United States,FL,"Miami-Dade County, FL",12086,12CS032,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,2707303,7.85600207139878,7782,2340,84.5869565217391,5,5082.55137539659,2699.44862460342,5442,86.4328817276825,99.7098819232061,0.531120774827934,592.108695652174,178.04347826087,386.715865519305,205.392830132869,414.065217391304,6.5764149140628,7.58662145067872
United States,FL,"Miami-Dade County, FL",12086,12CS032,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,2707303,7.85600207139878,6088,792,66.1739130434783,5,5104.38363943769,983.616360562312,5296,29.2542061232156,36.3319643409811,0.192700319968636,463.217391304348,60.2608695652174,388.377016044172,74.8403752601759,402.956521739131,2.2258635093751,2.76438859116161
United States,FL,"Monroe County, FL",12087,12CS033,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,73900,-0.0897294421375815,175,0,1.92307692307692,5,212.089317198769,-37.0893171987694,175,0,-50.1885212432603,-0.174875932878832,13.4615384615385,0,16.3145628614438,-2.85302439990533,13.4615384615385,0,-3.86065548025079
United States,FL,"Monroe County, FL",12087,12CS033,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,73900,-0.0897294421375815,195,,2.14285714285714,5,179.881386914219,15.1186130857809,,,20.4582044462528,0.0840476791130731,15,,13.8370297626322,1.16297023736776,,,1.57370803432714
United States,FL,"Monroe County, FL",12087,12CS033,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,73900,-0.0897294421375815,195,,2.1195652173913,5,171.554228517081,23.4457714829195,,,31.72634842073,0.136666823578675,14.8369565217391,,13.0530391262996,1.78391739543953,,,2.41396129288163
United States,FL,"Monroe County, FL",12087,12CS033,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,73900,-0.0897294421375815,206,,2.23913043478261,5,193.386492558184,12.6135074418159,,,17.0683456587495,0.065224345687023,15.6739130434783,,14.7141896511662,0.959723392312079,,,1.29867847403529
United States,FL,"Nassau County, FL",12089,12CS034,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,91113,-0.0377928883543203,268,0,2.94505494505495,5,270.645246470479,-2.64524647047847,268,0,-2.90325910734853,-0.00977385158237765,20.6153846153846,0,20.8188651131137,-0.203480497729113,20.6153846153846,0,-0.223327623642195
United States,FL,"Nassau County, FL",12089,12CS034,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,91113,-0.0377928883543203,242,,2.65934065934066,5,238.437316185928,3.56268381407173,,,3.91018165801997,0.014941804710189,18.6153846153846,,18.3413320143022,0.274052601082441,,,0.300783204463074
United States,FL,"Nassau County, FL",12089,12CS034,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,91113,-0.0377928883543203,308,50,3.34782608695652,5,230.753629539028,77.2463704609718,258,54.8769110884287,84.7808440738114,0.334756903348759,23.4347826086957,3.80434782608696,17.5573413779695,5.87744123072612,19.6304347826087,4.17541714803261,6.45071639692043
United States,FL,"Nassau County, FL",12089,12CS034,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,91113,-0.0377928883543203,261,,2.83695652173913,5,252.585893580132,8.41410641986821,,,9.23480339783368,0.0333118619595392,19.8586956521739,,19.2184919028361,0.640203749337798,,,0.70264808461778
United States,FL,"Okaloosa County, FL",12091,12CS035,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,212820,0.329432008601432,487,,5.35164835164835,5,508.131987156744,-21.1319871567437,,,-9.92951186765514,-0.0415875947408623,37.4615384615385,,39.0870759351341,-1.62553747359567,,,-0.763808605204241
United States,FL,"Okaloosa County, FL",12091,12CS035,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,212820,0.329432008601432,471,,5.17582417582418,5,475.924056872194,-4.92405687219349,,,-2.31371904529344,-0.0103463079898812,36.2307692307692,,36.6095428363226,-0.378773605553345,,,-0.177978388099495
United States,FL,"Okaloosa County, FL",12091,12CS035,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,212820,0.329432008601432,639,112,6.94565217391304,5,470.850114628439,168.149885371561,527,52.6266328352599,79.0103774887514,0.357119771552466,48.6195652173913,8.52173913043478,35.8255521999899,12.7940130174014,40.0978260869565,4.00420032442194,6.01165915675283
United States,FL,"Okaloosa County, FL",12091,12CS035,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,212820,0.329432008601432,635,101,6.90217391304348,5,492.682378669543,142.317621330457,534,47.4579456817968,66.8722964620135,0.288862820129222,48.3152173913044,7.68478260869565,37.4867027248565,10.8285146664478,40.6304347826087,3.61093064970193,5.08810951341407
United States,FL,"Okeechobee County, FL",12093,12CS017,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,42297,-0.185084749708162,126,0,1.38461538461538,5,149.455367628788,-23.4553676287884,126,0,-55.4539745816213,-0.156938944388039,9.69230769230769,0,11.496566740676,-1.80425904836834,9.69230769230769,0,-4.26569035243241
United States,FL,"Okeechobee County, FL",12093,12CS017,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,42297,-0.185084749708162,123,,1.35164835164835,5,117.247437344238,5.75256265576182,,,13.6004034701322,0.049063440413391,9.46153846153846,,9.01903364186447,0.442504819673986,,,1.04618488231786
United States,FL,"Okeechobee County, FL",12093,12CS017,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,42297,-0.185084749708162,168,40,1.82608695652174,5,108.23199378699,59.7680062130102,128,94.5693548005769,141.305544632031,0.552221243661453,12.7826086956522,3.04347826086957,8.23504300553184,4.54756569012034,9.73913043478261,7.19549438700041,10.751508830698
United States,FL,"Okeechobee County, FL",12093,12CS017,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,42297,-0.185084749708162,139,,1.51086956521739,5,130.064257828093,8.93574217190653,,,21.1261842965376,0.0687025192095199,10.5760869565217,,9.89619353039842,0.679893426123323,,,1.60742706604091
United States,FL,"Orange County, FL",12095,12CS036,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,1404396,3.92475827426362,2227,,24.4725274725275,5,2166.14248208499,60.8575179150053,,,4.3333588186669,0.028094882224196,171.307692307692,,166.626344775769,4.68134753192348,,,0.333335293743608
United States,FL,"Orange County, FL",12095,12CS036,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,1404396,3.92475827426362,2227,70,24.4725274725275,5,2133.93455180045,93.0654481995552,2157,4.98434914368882,6.62672410057813,0.0436121380203689,171.307692307692,5.38461538461539,164.148811676957,7.15888063073502,165.923076923077,0.383411472591448,0.509748007736779
United States,FL,"Orange County, FL",12095,12CS036,South Atlantic,South,2020-07-01,2020-09-30,92,2020,3,1404396,3.92475827426362,2854,503,31.0217391304348,5,2147.08050510535,706.919494894648,2351,35.8161088467925,50.3361939862153,0.329246850881337,217.152173913044,38.2717391304348,163.364821040625,53.7873528724188,178.880434782609,2.72513871660378,3.82992780329899
United States,FL,"Orange County, FL",12095,12CS036,South Atlantic,South,2020-10-01,2020-12-31,92,2020,4,1404396,3.92475827426362,2550,242,27.7173913043478,5,2168.91276914646,381.087230853544,2308,17.2316070396099,27.1353116110801,0.175704268182033,194.021739130435,18.4130434782609,165.025971565491,28.9957675649436,175.608695652174,1.31110053562249,2.06464327475609
United States,FL,"Osceola County, FL",12097,12CS037,South Atlantic,South,2020-01-01,2020-03-31,91,2020,1,385315,0.849898856033236,708,,7.78021978021978,5,673.915877167032,34.0841228329685,,,8.84578146009591,0.0505762276684285,54.4615384615385,,51.8396828590024,2.62185560253604,,,0.680444727699685
United States,FL,"Osceola County, FL",12097,12CS037,South Atlantic,South,2020-04-01,2020-06-30,91,2020,2,385315,0.849898856033236,657,,7.21978021978022,5,641.707946882481,15.2920531175189,,,3.96871471848199,0.0238302380262081,50.5384615384616,,49.3621497601909,1.17631177827068,,,0.305285747575538
